WHOREGION,COUNTRY_CODE,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,SPEC_PROCESSED_NB,INF_A,INF_B,INF_ALL,RSV
EUR,UKR,2018-05-28,2018,22,0.0,0.0,0.0,,0.0
EUR,UKR,2018-06-04,2018,23,23.0,0.0,0.0,,0.0
EUR,UKR,2018-06-04,2018,23,0.0,0.0,0.0,,0.0
EUR,UKR,2018-06-11,2018,24,11.0,0.0,0.0,,0.0
EUR,UKR,2018-06-11,2018,24,0.0,0.0,0.0,,0.0
EUR,UKR,2018-06-18,2018,25,5.0,0.0,0.0,,0.0
EUR,UKR,2018-06-18,2018,25,0.0,0.0,0.0,,0.0
EUR,UKR,2018-06-25,2018,26,3.0,0.0,0.0,,0.0
EUR,UKR,2018-06-25,2018,26,0.0,0.0,0.0,,0.0
EUR,UKR,2018-07-02,2018,27,13.0,0.0,0.0,,0.0
EUR,UKR,2018-07-02,2018,27,0.0,0.0,0.0,,0.0
EUR,UKR,2018-07-09,2018,28,1.0,0.0,0.0,,0.0
EUR,UKR,2018-07-09,2018,28,0.0,0.0,0.0,,0.0
EUR,UKR,2018-07-16,2018,29,10.0,0.0,0.0,,0.0
EUR,UKR,2018-07-16,2018,29,0.0,0.0,0.0,,0.0
EUR,UKR,2018-07-23,2018,30,6.0,0.0,0.0,,0.0
EUR,UKR,2018-07-23,2018,30,0.0,0.0,0.0,,0.0
EUR,UKR,2018-07-30,2018,31,6.0,0.0,0.0,,0.0
EUR,UKR,2018-07-30,2018,31,0.0,0.0,0.0,,0.0
EUR,UKR,2018-08-06,2018,32,6.0,0.0,0.0,,0.0
EUR,UKR,2018-08-06,2018,32,0.0,0.0,0.0,,0.0
EUR,UKR,2018-08-13,2018,33,4.0,0.0,0.0,,0.0
EUR,UKR,2018-08-13,2018,33,0.0,0.0,0.0,,0.0
EUR,UKR,2018-08-20,2018,34,2.0,0.0,0.0,,0.0
EUR,UKR,2018-08-20,2018,34,0.0,0.0,0.0,,0.0
EUR,UKR,2018-08-27,2018,35,4.0,0.0,0.0,,0.0
EUR,UKR,2018-08-27,2018,35,0.0,0.0,0.0,,0.0
EUR,UKR,2018-09-03,2018,36,2.0,0.0,0.0,,0.0
EUR,UKR,2018-09-03,2018,36,0.0,0.0,0.0,,0.0
EUR,UKR,2018-09-10,2018,37,3.0,0.0,0.0,,0.0
EUR,UKR,2018-09-10,2018,37,0.0,0.0,0.0,,0.0
EUR,UKR,2018-09-17,2018,38,5.0,0.0,0.0,,0.0
EUR,UKR,2018-09-17,2018,38,0.0,0.0,0.0,,0.0
EUR,UKR,2018-09-24,2018,39,8.0,0.0,0.0,,0.0
EUR,UKR,2018-09-24,2018,39,0.0,0.0,0.0,,0.0
EUR,UKR,2018-10-01,2018,40,13.0,0.0,0.0,,0.0
EUR,UKR,2018-10-01,2018,40,0.0,0.0,0.0,,0.0
EUR,UKR,2018-10-08,2018,41,0.0,0.0,0.0,,0.0
EUR,UKR,2018-10-08,2018,41,0.0,0.0,0.0,,0.0
EUR,UKR,2018-10-15,2018,42,19.0,0.0,0.0,,0.0
EUR,UKR,2018-10-15,2018,42,0.0,0.0,0.0,,0.0
EUR,UKR,2018-10-22,2018,43,20.0,0.0,0.0,,0.0
EUR,UKR,2018-10-22,2018,43,0.0,0.0,0.0,,0.0
EUR,UKR,2018-10-29,2018,44,33.0,0.0,0.0,,0.0
EUR,UKR,2018-10-29,2018,44,0.0,0.0,0.0,,0.0
EUR,UKR,2018-11-05,2018,45,18.0,0.0,0.0,,0.0
EUR,UKR,2018-11-05,2018,45,0.0,0.0,0.0,,0.0
EUR,UKR,2018-11-12,2018,46,64.0,1.0,0.0,1.0,0.0
EUR,UKR,2018-11-12,2018,46,0.0,0.0,0.0,,0.0
EUR,UKR,2018-11-19,2018,47,35.0,7.0,0.0,7.0,0.0
EUR,UKR,2018-11-19,2018,47,0.0,0.0,0.0,,0.0
EUR,UKR,2018-11-26,2018,48,84.0,19.0,0.0,19.0,0.0
EUR,UKR,2018-11-26,2018,48,0.0,0.0,0.0,,0.0
EUR,UKR,2018-12-03,2018,49,101.0,27.0,0.0,27.0,0.0
EUR,UKR,2018-12-03,2018,49,0.0,0.0,0.0,,0.0
EUR,UKR,2018-12-10,2018,50,22.0,22.0,0.0,22.0,0.0
EUR,UKR,2018-12-10,2018,50,0.0,0.0,0.0,,0.0
EUR,UKR,2018-12-17,2018,51,161.0,57.0,0.0,57.0,0.0
EUR,UKR,2018-12-17,2018,51,0.0,0.0,0.0,,0.0
EUR,UKR,2018-12-24,2018,52,230.0,81.0,0.0,81.0,0.0
EUR,UKR,2018-12-24,2018,52,0.0,0.0,0.0,,0.0
EUR,UKR,2018-12-31,2019,1,133.0,78.0,0.0,78.0,0.0
EUR,UKR,2018-12-31,2019,1,0.0,0.0,0.0,,0.0
EUR,UKR,2019-01-07,2019,2,238.0,104.0,0.0,104.0,0.0
EUR,UKR,2019-01-07,2019,2,0.0,0.0,0.0,,0.0
EUR,UKR,2019-01-14,2019,3,106.0,106.0,0.0,106.0,0.0
EUR,UKR,2019-01-14,2019,3,0.0,0.0,0.0,,0.0
EUR,UKR,2019-01-21,2019,4,211.0,80.0,0.0,80.0,0.0
EUR,UKR,2019-01-21,2019,4,0.0,0.0,0.0,,0.0
EUR,UKR,2019-01-28,2019,5,153.0,55.0,0.0,55.0,0.0
EUR,UKR,2019-01-28,2019,5,0.0,0.0,0.0,,0.0
EUR,UKR,2019-02-04,2019,6,108.0,27.0,0.0,27.0,0.0
EUR,UKR,2019-02-04,2019,6,0.0,0.0,0.0,,0.0
EUR,UKR,2019-02-11,2019,7,151.0,27.0,1.0,28.0,0.0
EUR,UKR,2019-02-11,2019,7,0.0,0.0,0.0,,0.0
EUR,UKR,2019-02-18,2019,8,93.0,34.0,0.0,34.0,0.0
EUR,UKR,2019-02-18,2019,8,0.0,0.0,0.0,,0.0
EUR,UKR,2019-02-25,2019,9,123.0,39.0,0.0,39.0,0.0
EUR,UKR,2019-02-25,2019,9,0.0,0.0,0.0,,0.0
EUR,UKR,2019-03-04,2019,10,53.0,13.0,0.0,13.0,0.0
EUR,UKR,2019-03-04,2019,10,0.0,0.0,0.0,,0.0
EUR,UKR,2019-03-11,2019,11,83.0,20.0,0.0,20.0,0.0
EUR,UKR,2019-03-11,2019,11,0.0,0.0,0.0,,0.0
EUR,UKR,2019-03-18,2019,12,87.0,27.0,0.0,27.0,0.0
EUR,UKR,2019-03-18,2019,12,0.0,0.0,0.0,,0.0
EUR,UKR,2019-03-25,2019,13,60.0,10.0,0.0,10.0,0.0
EUR,UKR,2019-03-25,2019,13,0.0,0.0,0.0,,0.0
EUR,UKR,2019-04-01,2019,14,41.0,16.0,0.0,16.0,0.0
EUR,UKR,2019-04-01,2019,14,0.0,0.0,0.0,,0.0
EUR,UKR,2019-04-08,2019,15,57.0,4.0,0.0,4.0,0.0
EUR,UKR,2019-04-08,2019,15,0.0,0.0,0.0,,0.0
EUR,UKR,2019-04-15,2019,16,74.0,6.0,0.0,6.0,0.0
EUR,UKR,2019-04-15,2019,16,0.0,0.0,0.0,,0.0
EUR,UKR,2019-04-22,2019,17,23.0,3.0,0.0,3.0,0.0
EUR,UKR,2019-04-22,2019,17,0.0,0.0,0.0,,0.0
EUR,UKR,2019-04-29,2019,18,5.0,0.0,0.0,,0.0
EUR,UKR,2019-04-29,2019,18,0.0,0.0,0.0,,0.0
EUR,UKR,2019-05-06,2019,19,36.0,3.0,0.0,3.0,0.0
EUR,UKR,2019-05-06,2019,19,0.0,0.0,0.0,,0.0
EUR,UKR,2019-05-13,2019,20,35.0,3.0,0.0,3.0,0.0
EUR,UKR,2019-05-13,2019,20,0.0,0.0,0.0,,0.0
EUR,UKR,2019-05-20,2019,21,6.0,0.0,0.0,,0.0
EUR,UKR,2019-05-20,2019,21,0.0,0.0,0.0,,0.0
EUR,UKR,2019-05-27,2019,22,6.0,0.0,0.0,,0.0
EUR,UKR,2019-05-27,2019,22,0.0,0.0,0.0,,0.0
EUR,UKR,2019-06-03,2019,23,5.0,0.0,0.0,,0.0
EUR,UKR,2019-06-03,2019,23,0.0,0.0,0.0,,0.0
EUR,UKR,2019-06-10,2019,24,3.0,0.0,0.0,,0.0
EUR,UKR,2019-06-10,2019,24,0.0,0.0,0.0,,0.0
EUR,UKR,2019-06-17,2019,25,3.0,0.0,0.0,,0.0
EUR,UKR,2019-06-17,2019,25,0.0,0.0,0.0,,0.0
EUR,UKR,2019-06-24,2019,26,0.0,0.0,0.0,,0.0
EUR,UKR,2019-06-24,2019,26,7.0,0.0,0.0,,0.0
EUR,UKR,2019-07-01,2019,27,2.0,0.0,0.0,,0.0
EUR,UKR,2019-07-01,2019,27,0.0,0.0,0.0,,0.0
EUR,UKR,2019-07-08,2019,28,0.0,0.0,0.0,,0.0
EUR,UKR,2019-07-08,2019,28,4.0,0.0,0.0,,0.0
EUR,UKR,2019-07-15,2019,29,0.0,0.0,0.0,,0.0
EUR,UKR,2019-07-15,2019,29,0.0,0.0,0.0,,0.0
EUR,UKR,2019-07-22,2019,30,0.0,0.0,0.0,,0.0
EUR,UKR,2019-07-22,2019,30,4.0,0.0,0.0,,0.0
EUR,UKR,2019-07-29,2019,31,0.0,0.0,0.0,,0.0
EUR,UKR,2019-07-29,2019,31,3.0,0.0,0.0,,0.0
EUR,UKR,2019-08-05,2019,32,0.0,0.0,0.0,,0.0
EUR,UKR,2019-08-05,2019,32,0.0,0.0,0.0,,0.0
EUR,UKR,2019-08-12,2019,33,0.0,0.0,0.0,,0.0
EUR,UKR,2019-08-12,2019,33,3.0,0.0,0.0,,0.0
EUR,UKR,2019-08-19,2019,34,0.0,0.0,0.0,,0.0
EUR,UKR,2019-08-19,2019,34,0.0,0.0,0.0,,0.0
EUR,UKR,2019-08-26,2019,35,0.0,0.0,0.0,,0.0
EUR,UKR,2019-08-26,2019,35,0.0,0.0,0.0,,0.0
EUR,UKR,2019-09-02,2019,36,0.0,0.0,0.0,,0.0
EUR,UKR,2019-09-02,2019,36,0.0,0.0,0.0,,0.0
EUR,UKR,2019-09-09,2019,37,0.0,0.0,0.0,,0.0
EUR,UKR,2019-09-09,2019,37,0.0,0.0,0.0,,0.0
EUR,UKR,2019-09-16,2019,38,0.0,0.0,0.0,,0.0
EUR,UKR,2019-09-16,2019,38,0.0,0.0,0.0,,0.0
EUR,UKR,2019-09-23,2019,39,0.0,0.0,0.0,,0.0
EUR,UKR,2019-09-23,2019,39,0.0,0.0,0.0,,0.0
EUR,UKR,2019-09-30,2019,40,0.0,0.0,0.0,,0.0
EUR,UKR,2019-09-30,2019,40,0.0,0.0,0.0,,0.0
EUR,UKR,2019-10-07,2019,41,0.0,0.0,0.0,,0.0
EUR,UKR,2019-10-07,2019,41,0.0,0.0,0.0,,0.0
EUR,UKR,2019-10-14,2019,42,22.0,1.0,1.0,2.0,0.0
EUR,UKR,2019-10-14,2019,42,11.0,0.0,0.0,,0.0
EUR,UKR,2019-10-21,2019,43,4.0,0.0,0.0,,0.0
EUR,UKR,2019-10-21,2019,43,18.0,0.0,0.0,,0.0
EUR,UKR,2019-10-28,2019,44,6.0,0.0,0.0,,0.0
EUR,UKR,2019-10-28,2019,44,19.0,2.0,0.0,2.0,0.0
EUR,UKR,2019-11-04,2019,45,6.0,0.0,0.0,,0.0
EUR,UKR,2019-11-04,2019,45,12.0,0.0,0.0,,0.0
EUR,UKR,2019-11-11,2019,46,4.0,0.0,0.0,,0.0
EUR,UKR,2019-11-11,2019,46,23.0,3.0,0.0,3.0,0.0
EUR,UKR,2019-11-18,2019,47,12.0,0.0,0.0,,0.0
EUR,UKR,2019-11-18,2019,47,15.0,1.0,0.0,1.0,0.0
EUR,UKR,2019-11-25,2019,48,9.0,0.0,0.0,,0.0
EUR,UKR,2019-11-25,2019,48,13.0,2.0,0.0,2.0,0.0
EUR,UKR,2019-12-02,2019,49,15.0,1.0,1.0,2.0,0.0
EUR,UKR,2019-12-02,2019,49,15.0,0.0,0.0,,0.0
EUR,UKR,2019-12-09,2019,50,8.0,0.0,0.0,,0.0
EUR,UKR,2019-12-09,2019,50,17.0,3.0,0.0,3.0,0.0
EUR,UKR,2019-12-16,2019,51,16.0,1.0,0.0,1.0,0.0
EUR,UKR,2019-12-16,2019,51,20.0,3.0,0.0,3.0,0.0
EUR,UKR,2019-12-23,2019,52,1.0,0.0,0.0,,0.0
EUR,UKR,2019-12-23,2019,52,14.0,7.0,0.0,7.0,0.0
EUR,UKR,2019-12-30,2020,1,16.0,9.0,0.0,9.0,
EUR,UKR,2019-12-30,2020,1,13.0,6.0,1.0,7.0,
EUR,UKR,2020-01-06,2020,2,14.0,1.0,0.0,1.0,
EUR,UKR,2020-01-06,2020,2,21.0,6.0,2.0,8.0,
EUR,UKR,2020-01-13,2020,3,84.0,24.0,1.0,25.0,
EUR,UKR,2020-01-13,2020,3,45.0,11.0,2.0,13.0,
EUR,UKR,2020-01-20,2020,4,142.0,63.0,3.0,66.0,
EUR,UKR,2020-01-20,2020,4,87.0,29.0,3.0,32.0,
EUR,UKR,2020-01-27,2020,5,335.0,132.0,10.0,142.0,
EUR,UKR,2020-01-27,2020,5,95.0,30.0,0.0,30.0,
EUR,UKR,2020-02-03,2020,6,232.0,88.0,4.0,92.0,
EUR,UKR,2020-02-03,2020,6,69.0,29.0,1.0,30.0,
EUR,UKR,2020-02-10,2020,7,194.0,77.0,7.0,84.0,
EUR,UKR,2020-02-10,2020,7,69.0,23.0,1.0,24.0,
EUR,UKR,2020-02-17,2020,8,130.0,62.0,2.0,64.0,
EUR,UKR,2020-02-17,2020,8,71.0,22.0,3.0,25.0,
EUR,UKR,2020-02-24,2020,9,283.0,112.0,10.0,122.0,
EUR,UKR,2020-02-24,2020,9,75.0,26.0,3.0,29.0,
EUR,UKR,2020-03-02,2020,10,245.0,98.0,15.0,113.0,
EUR,UKR,2020-03-02,2020,10,73.0,21.0,3.0,24.0,
EUR,UKR,2020-03-09,2020,11,195.0,58.0,11.0,69.0,
EUR,UKR,2020-03-09,2020,11,54.0,11.0,0.0,11.0,
EUR,UKR,2020-03-16,2020,12,269.0,41.0,26.0,67.0,
EUR,UKR,2020-03-16,2020,12,149.0,17.0,3.0,20.0,
EUR,UKR,2020-03-23,2020,13,162.0,17.0,10.0,27.0,
EUR,UKR,2020-03-23,2020,13,19.0,2.0,0.0,2.0,
EUR,UKR,2020-03-30,2020,14,23.0,4.0,0.0,4.0,
EUR,UKR,2020-03-30,2020,14,17.0,2.0,1.0,3.0,
EUR,UKR,2020-04-06,2020,15,0.0,0.0,0.0,,
EUR,UKR,2020-04-06,2020,15,16.0,,,,
EUR,UKR,2020-04-13,2020,16,0.0,0.0,0.0,,
EUR,UKR,2020-04-13,2020,16,16.0,,,,
EUR,UKR,2020-04-20,2020,17,0.0,0.0,0.0,,
EUR,UKR,2020-04-20,2020,17,6.0,,,,
EUR,UKR,2020-04-27,2020,18,0.0,0.0,0.0,,
EUR,UKR,2020-04-27,2020,18,7.0,,,,
EUR,UKR,2020-05-04,2020,19,0.0,0.0,0.0,,
EUR,UKR,2020-05-04,2020,19,4.0,,,,
EUR,UKR,2020-05-11,2020,20,0.0,0.0,0.0,,
EUR,UKR,2020-05-11,2020,20,6.0,0.0,1.0,1.0,
EUR,UKR,2020-05-18,2020,21,0.0,0.0,0.0,,
EUR,UKR,2020-05-18,2020,21,4.0,0.0,1.0,1.0,
EUR,UKR,2020-05-25,2020,22,0.0,0.0,0.0,,
EUR,UKR,2020-05-25,2020,22,3.0,,,,
EUR,UKR,2020-06-01,2020,23,0.0,0.0,0.0,,
EUR,UKR,2020-06-01,2020,23,0.0,,,,
EUR,UKR,2020-06-08,2020,24,0.0,0.0,0.0,,
EUR,UKR,2020-06-08,2020,24,2.0,,,,
EUR,UKR,2020-06-15,2020,25,0.0,,,,
EUR,UKR,2020-06-15,2020,25,0.0,,,,
EUR,UKR,2020-06-22,2020,26,0.0,,,,
EUR,UKR,2020-06-22,2020,26,0.0,,,,
EUR,UKR,2020-06-29,2020,27,0.0,,,,
EUR,UKR,2020-06-29,2020,27,0.0,,,,
EUR,UKR,2020-07-06,2020,28,,0.0,0.0,,0.0
EUR,UKR,2020-07-13,2020,29,,0.0,0.0,,0.0
EUR,UKR,2020-07-20,2020,30,0.0,,,,
EUR,UKR,2020-07-20,2020,30,0.0,,,,
EUR,UKR,2020-07-27,2020,31,0.0,,,,
EUR,UKR,2020-07-27,2020,31,0.0,,,,
EUR,UKR,2020-08-03,2020,32,0.0,,,,
EUR,UKR,2020-08-03,2020,32,0.0,,,,
EUR,UKR,2020-08-10,2020,33,0.0,,,,
EUR,UKR,2020-08-10,2020,33,0.0,,,,
EUR,UKR,2020-08-17,2020,34,0.0,,,,
EUR,UKR,2020-08-17,2020,34,0.0,,,,
EUR,UKR,2020-08-24,2020,35,0.0,,,,
EUR,UKR,2020-08-24,2020,35,0.0,,,,
EUR,UKR,2020-08-31,2020,36,0.0,,,,
EUR,UKR,2020-08-31,2020,36,0.0,,,,
EUR,UKR,2020-09-07,2020,37,0.0,,,,
EUR,UKR,2020-09-07,2020,37,0.0,,,,
EUR,UKR,2020-09-14,2020,38,0.0,,,,
EUR,UKR,2020-09-14,2020,38,0.0,,,,
EUR,UKR,2020-09-21,2020,39,0.0,,,,
EUR,UKR,2020-09-21,2020,39,0.0,,,,
EUR,UKR,2020-09-28,2020,40,1.0,,,,
EUR,UKR,2020-09-28,2020,40,2.0,,,,
EUR,UKR,2020-10-05,2020,41,0.0,,,,
EUR,UKR,2020-10-05,2020,41,0.0,,,,
EUR,UKR,2020-10-12,2020,42,0.0,,,,
EUR,UKR,2020-10-12,2020,42,0.0,,,,
EUR,UKR,2020-10-19,2020,43,6.0,,,,
EUR,UKR,2020-10-19,2020,43,27.0,,,,
EUR,UKR,2020-10-26,2020,44,11.0,,,,
EUR,UKR,2020-10-26,2020,44,31.0,,,,
EUR,UKR,2020-11-02,2020,45,,0.0,0.0,,0.0
EUR,UKR,2020-11-09,2020,46,0.0,,,,
EUR,UKR,2020-11-09,2020,46,10.0,,,,
EUR,UKR,2020-11-16,2020,47,20.0,,,,
EUR,UKR,2020-11-16,2020,47,5.0,,,,
EUR,UKR,2020-11-23,2020,48,6.0,,,,
EUR,UKR,2020-11-23,2020,48,10.0,1.0,3.0,4.0,
EUR,UKR,2020-11-30,2020,49,27.0,,,,
EUR,UKR,2020-11-30,2020,49,11.0,,,,
EUR,UKR,2020-12-07,2020,50,9.0,,,,
EUR,UKR,2020-12-07,2020,50,27.0,,,,
EUR,UKR,2020-12-14,2020,51,16.0,,,,
EUR,UKR,2020-12-14,2020,51,13.0,,,,
EUR,UKR,2020-12-21,2020,52,17.0,,,,
EUR,UKR,2020-12-21,2020,52,27.0,,,,
EUR,UKR,2020-12-28,2020,53,22.0,,,,
EUR,UKR,2020-12-28,2020,53,28.0,,,,
EUR,UKR,2021-01-04,2021,1,15.0,,,,
EUR,UKR,2021-01-04,2021,1,22.0,,,,
EUR,UKR,2021-01-11,2021,2,28.0,,,,
EUR,UKR,2021-01-11,2021,2,18.0,,,,
EUR,UKR,2021-01-18,2021,3,80.0,,,,
EUR,UKR,2021-01-18,2021,3,53.0,,,,
EUR,UKR,2021-01-25,2021,4,168.0,5.0,,5.0,
EUR,UKR,2021-01-25,2021,4,66.0,4.0,,4.0,
EUR,UKR,2021-02-01,2021,5,159.0,7.0,,7.0,4.0
EUR,UKR,2021-02-01,2021,5,36.0,7.0,,7.0,
EUR,UKR,2021-02-08,2021,6,318.0,2.0,,2.0,8.0
EUR,UKR,2021-02-08,2021,6,69.0,,,,
EUR,UKR,2021-02-15,2021,7,297.0,,,,13.0
EUR,UKR,2021-02-15,2021,7,51.0,,,,
EUR,UKR,2021-02-22,2021,8,606.0,1.0,,1.0,5.0
EUR,UKR,2021-02-22,2021,8,66.0,1.0,,1.0,
EUR,UKR,2021-03-01,2021,9,82.0,,,,
EUR,UKR,2021-03-01,2021,9,70.0,1.0,,1.0,
EUR,UKR,2021-03-08,2021,10,490.0,,,,
EUR,UKR,2021-03-08,2021,10,36.0,,,,11.0
EUR,UKR,2021-03-15,2021,11,403.0,1.0,,1.0,2.0
EUR,UKR,2021-03-15,2021,11,92.0,1.0,,1.0,
EUR,UKR,2021-03-22,2021,12,943.0,,,,36.0
EUR,UKR,2021-03-22,2021,12,102.0,,,,
EUR,UKR,2021-03-29,2021,13,809.0,,,,
EUR,UKR,2021-03-29,2021,13,142.0,,,,39.0
EUR,UKR,2021-04-05,2021,14,632.0,,,,
EUR,UKR,2021-04-05,2021,14,176.0,2.0,,2.0,6.0
EUR,UKR,2021-04-12,2021,15,614.0,2.0,,2.0,
EUR,UKR,2021-04-12,2021,15,173.0,4.0,,4.0,14.0
EUR,UKR,2021-04-19,2021,16,961.0,4.0,,4.0,
EUR,UKR,2021-04-19,2021,16,41.0,,,,6.0
EUR,UKR,2021-04-26,2021,17,382.0,,,,
EUR,UKR,2021-04-26,2021,17,41.0,,,,2.0
EUR,UKR,2021-05-03,2021,18,278.0,,,,
EUR,UKR,2021-05-03,2021,18,27.0,,,,
EUR,UKR,2021-05-10,2021,19,23.0,,,,0.0
EUR,UKR,2021-05-10,2021,19,26.0,,,,
EUR,UKR,2021-05-17,2021,20,137.0,,,,0.0
EUR,UKR,2021-05-17,2021,20,41.0,,,,
EUR,UKR,2021-05-24,2021,21,114.0,,,,
EUR,UKR,2021-05-24,2021,21,25.0,,,,0.0
EUR,UKR,2021-05-31,2021,22,47.0,,,,
EUR,UKR,2021-05-31,2021,22,41.0,,,,1.0
EUR,UKR,2021-06-07,2021,23,74.0,,,,
EUR,UKR,2021-06-07,2021,23,36.0,,,,
EUR,UKR,2021-06-14,2021,24,39.0,,,,
EUR,UKR,2021-06-14,2021,24,36.0,,,,3.0
EUR,UKR,2021-06-21,2021,25,15.0,,,,
EUR,UKR,2021-06-21,2021,25,14.0,,,,
EUR,UKR,2021-06-28,2021,26,,0.0,0.0,,0.0
EUR,UKR,2021-07-05,2021,27,13.0,,,,
EUR,UKR,2021-07-05,2021,27,23.0,,,,
EUR,UKR,2021-07-12,2021,28,12.0,,,,
EUR,UKR,2021-07-12,2021,28,22.0,,,,
EUR,UKR,2021-07-19,2021,29,9.0,,,,
EUR,UKR,2021-07-19,2021,29,13.0,,,,
EUR,UKR,2021-07-26,2021,30,,0.0,0.0,,0.0
EUR,UKR,2021-07-26,2021,30,10.0,,,,
EUR,UKR,2021-08-02,2021,31,16.0,,,,
EUR,UKR,2021-08-02,2021,31,29.0,,,,
EUR,UKR,2021-08-09,2021,32,69.0,,,,
EUR,UKR,2021-08-09,2021,32,31.0,,,,
EUR,UKR,2021-08-16,2021,33,56.0,,,,
EUR,UKR,2021-08-16,2021,33,24.0,,,,
EUR,UKR,2021-08-23,2021,34,11.0,,,,
EUR,UKR,2021-08-23,2021,34,27.0,,,,
EUR,UKR,2021-08-30,2021,35,23.0,,,,
EUR,UKR,2021-08-30,2021,35,37.0,,,,1.0
EUR,UKR,2021-09-06,2021,36,6.0,,,,
EUR,UKR,2021-09-06,2021,36,34.0,,,,
EUR,UKR,2021-09-13,2021,37,24.0,,,,1.0
EUR,UKR,2021-09-13,2021,37,51.0,,,,
EUR,UKR,2021-09-20,2021,38,13.0,,,,
EUR,UKR,2021-09-20,2021,38,44.0,,,,
EUR,UKR,2021-09-27,2021,39,12.0,,,,
EUR,UKR,2021-09-27,2021,39,40.0,,,,
EUR,UKR,2021-10-04,2021,40,296.0,,,,
EUR,UKR,2021-10-04,2021,40,54.0,,,,
EUR,UKR,2021-10-11,2021,41,18.0,,,,
EUR,UKR,2021-10-11,2021,41,46.0,,,,
EUR,UKR,2021-10-18,2021,42,23.0,,,,
EUR,UKR,2021-10-18,2021,42,42.0,,,,
EUR,UKR,2021-10-25,2021,43,81.0,,,,
EUR,UKR,2021-10-25,2021,43,64.0,,,,
EUR,UKR,2021-11-01,2021,44,111.0,,,,2.0
EUR,UKR,2021-11-01,2021,44,62.0,,,,
EUR,UKR,2021-11-08,2021,45,29.0,,,,
EUR,UKR,2021-11-08,2021,45,70.0,,,,
EUR,UKR,2021-11-15,2021,46,37.0,,,,2.0
EUR,UKR,2021-11-15,2021,46,81.0,,,,
EUR,UKR,2021-11-22,2021,47,75.0,,,,9.0
EUR,UKR,2021-11-22,2021,47,115.0,,,,
EUR,UKR,2021-11-29,2021,48,60.0,,,,2.0
EUR,UKR,2021-11-29,2021,48,100.0,,,,
EUR,UKR,2021-12-06,2021,49,43.0,,,,9.0
EUR,UKR,2021-12-06,2021,49,125.0,,,,
EUR,UKR,2021-12-13,2021,50,81.0,6.0,,6.0,5.0
EUR,UKR,2021-12-13,2021,50,124.0,,,,
EUR,UKR,2021-12-20,2021,51,88.0,2.0,,2.0,
EUR,UKR,2021-12-20,2021,51,120.0,,,,
EUR,UKR,2021-12-27,2021,52,15.0,,,,1.0
EUR,UKR,2021-12-27,2021,52,89.0,1.0,,1.0,
EUR,UKR,2022-01-03,2022,1,37.0,12.0,,12.0,
EUR,UKR,2022-01-03,2022,1,74.0,5.0,,5.0,
EUR,UKR,2022-01-10,2022,2,78.0,2.0,,2.0,
EUR,UKR,2022-01-10,2022,2,116.0,9.0,,9.0,
EUR,UKR,2022-01-17,2022,3,43.0,8.0,,8.0,
EUR,UKR,2022-01-17,2022,3,124.0,10.0,,10.0,
EUR,UKR,2022-01-24,2022,4,26.0,3.0,,3.0,
EUR,UKR,2022-01-24,2022,4,126.0,2.0,,2.0,
EUR,UKR,2022-01-31,2022,5,61.0,1.0,,1.0,
EUR,UKR,2022-01-31,2022,5,119.0,4.0,1.0,5.0,
EUR,UKR,2022-02-07,2022,6,,0.0,0.0,,0.0
EUR,UKR,2022-02-07,2022,6,103.0,,,,
EUR,UKR,2022-02-14,2022,7,42.0,6.0,,6.0,
EUR,UKR,2022-02-14,2022,7,89.0,1.0,,1.0,
EUR,UKR,2022-02-21,2022,8,20.0,1.0,,1.0,
EUR,UKR,2022-02-21,2022,8,51.0,1.0,,1.0,
EUR,UKR,2022-02-28,2022,9,0.0,,,,
EUR,UKR,2022-02-28,2022,9,0.0,,,,
EUR,UKR,2022-03-07,2022,10,0.0,,,,
EUR,UKR,2022-03-07,2022,10,24.0,1.0,,1.0,
EUR,UKR,2022-03-14,2022,11,,0.0,0.0,,0.0
EUR,UKR,2022-03-14,2022,11,18.0,2.0,,2.0,
EUR,UKR,2022-03-21,2022,12,,0.0,0.0,,0.0
EUR,UKR,2022-03-21,2022,12,28.0,,,,
EUR,UKR,2022-03-28,2022,13,,0.0,0.0,,0.0
EUR,UKR,2022-03-28,2022,13,42.0,,,,
EUR,UKR,2022-04-04,2022,14,0.0,,,,
EUR,UKR,2022-04-04,2022,14,38.0,,,,
EUR,UKR,2022-04-11,2022,15,10.0,,,,
EUR,UKR,2022-04-11,2022,15,47.0,,,,
EUR,UKR,2022-04-18,2022,16,10.0,,,,
EUR,UKR,2022-04-18,2022,16,46.0,1.0,,1.0,
EUR,UKR,2022-04-25,2022,17,0.0,,,,
EUR,UKR,2022-04-25,2022,17,33.0,,,,
EUR,UKR,2022-05-02,2022,18,20.0,,,,
EUR,UKR,2022-05-02,2022,18,41.0,,1.0,1.0,
EUR,UKR,2022-05-09,2022,19,15.0,,,,
EUR,UKR,2022-05-09,2022,19,53.0,,,,
EUR,UKR,2022-05-16,2022,20,,0.0,0.0,,0.0
EUR,UKR,2022-05-16,2022,20,56.0,,,,
EUR,UKR,2022-05-23,2022,21,,0.0,0.0,,0.0
EUR,UKR,2022-05-23,2022,21,10.0,,,,
EUR,UKR,2022-05-30,2022,22,0.0,,,,
EUR,UKR,2022-05-30,2022,22,20.0,,,,
