source,magnitude_log1p
sim_drift_strength2.0,1.1636122007197551
sim_drift_strength2.0,0.2544323674330693
sim_drift_strength2.0,0.013787643981787667
sim_drift_strength2.0,1.2526903746734126
sim_drift_strength2.0,1.4611333139037828
sim_drift_strength2.0,0.15310775695318224
sim_drift_strength2.0,0.7065760631429105
sim_drift_strength2.0,0.41510040678184534
sim_drift_strength2.0,0.9996582305658341
sim_drift_strength2.0,1.0798202169764073
sim_drift_strength2.0,0.1940910746394504
sim_drift_strength2.0,0.011852555092240813
sim_drift_strength2.0,0.999037831858586
sim_drift_strength2.0,0.9104032072454409
sim_drift_strength2.0,0.15287535501341143
sim_drift_strength2.0,0.640701701043775
sim_drift_strength2.0,0.030754524430605557
sim_drift_strength2.0,1.001239357620844
sim_drift_strength2.0,0.06049751022292149
sim_drift_strength2.0,0.4031792405330199
sim_drift_strength2.0,0.40681183987265257
sim_drift_strength2.0,1.0032126817939204
sim_drift_strength2.0,0.2707403746655359
sim_drift_strength2.0,0.1964470793706221
sim_drift_strength2.0,0.31798920602537706
sim_drift_strength2.0,0.3477900831497518
sim_drift_strength2.0,0.07850498379003756
sim_drift_strength2.0,1.5541249335328269
sim_drift_strength2.0,1.0974743867622818
sim_drift_strength2.0,1.6227155761662915
sim_drift_strength2.0,1.7560496260058747
sim_drift_strength2.0,0.08386202082008776
sim_drift_strength2.0,0.5957154168816947
sim_drift_strength2.0,1.4734755789176939
sim_drift_strength2.0,0.35825363756167405
sim_drift_strength2.0,0.42825553323892684
sim_drift_strength2.0,0.11815606496446573
sim_drift_strength2.0,0.6677649400830319
sim_drift_strength2.0,0.20452868793884882
sim_drift_strength2.0,1.0326060189796946
sim_drift_strength2.0,0.31841541879478097
sim_drift_strength2.0,0.4620105650887405
sim_drift_strength2.0,0.1493926284845548
sim_drift_strength2.0,0.1284358567033248
sim_drift_strength2.0,1.5499566617130753
sim_drift_strength2.0,1.0128297189731867
sim_drift_strength2.0,0.8228434763616068
sim_drift_strength2.0,0.6279986767055918
sim_drift_strength2.0,0.7206819368330342
sim_drift_strength2.0,0.3521405394396142
sim_drift_strength2.0,0.14825965281135378
sim_drift_strength2.0,0.5951762010260522
sim_drift_strength2.0,0.17804086133092412
sim_drift_strength2.0,1.0451580929130841
sim_drift_strength2.0,0.9679269545723121
sim_drift_strength2.0,0.6047797138847919
sim_drift_strength2.0,0.6259116569499463
sim_drift_strength2.0,0.4691424139684415
sim_drift_strength2.0,0.03731759054900863
sim_drift_strength2.0,0.2758019572573076
sim_drift_strength2.0,0.2911673799553345
sim_drift_strength2.0,0.28893647441216874
sim_drift_strength2.0,0.22265908534926204
sim_drift_strength2.0,0.5305979680887649
sim_drift_strength2.0,0.36754443853235585
sim_drift_strength2.0,0.5951276001660135
sim_drift_strength2.0,0.3657345676867054
sim_drift_strength2.0,0.3363773048237855
sim_drift_strength2.0,0.20258722066410328
sim_drift_strength2.0,0.11182655578465006
sim_drift_strength2.0,0.1824782173989865
sim_drift_strength2.0,1.7155091357453012
sim_drift_strength2.0,0.21469185795223655
sim_drift_strength2.0,0.3376109465030144
sim_drift_strength2.0,0.18302971611297547
sim_drift_strength2.0,0.8444617809297679
sim_drift_strength2.0,1.3109225998755765
sim_drift_strength2.0,0.5851107314794577
sim_drift_strength2.0,0.24552283955726129
sim_drift_strength2.0,0.5851335496050343
sim_drift_strength2.0,0.3552948770770801
sim_drift_strength2.0,0.5485318969782069
sim_drift_strength2.0,0.6619646425107364
sim_drift_strength2.0,0.7913865526889214
sim_drift_strength2.0,0.3785159521686223
sim_drift_strength2.0,0.08583169130553348
sim_drift_strength2.0,0.6000255061047879
sim_drift_strength2.0,1.0564330598205807
sim_drift_strength2.0,0.6423783074941687
sim_drift_strength2.0,0.5721749655588426
sim_drift_strength2.0,0.18869288086895253
sim_drift_strength2.0,1.1702704216353035
sim_drift_strength2.0,0.9707646866678807
sim_drift_strength2.0,0.761231001086033
sim_drift_strength2.0,0.08638283719384976
sim_drift_strength2.0,0.976257541842056
sim_drift_strength2.0,0.5931688160041855
sim_drift_strength2.0,0.29830883100833105
sim_drift_strength2.0,0.7372147045591051
sim_drift_strength2.0,0.376924431527498
sim_drift_strength2.0,0.8964485800295128
sim_drift_strength2.0,0.053274790647567905
sim_drift_strength2.0,0.5862185472248376
sim_drift_strength2.0,0.3299075963337037
sim_drift_strength2.0,1.0649584023613814
sim_drift_strength2.0,0.5694081862410192
sim_drift_strength2.0,0.1975926879098555
sim_drift_strength2.0,1.1813961587986794
sim_drift_strength2.0,1.231303641012727
sim_drift_strength2.0,0.4019503785587384
sim_drift_strength2.0,0.38143349716658115
sim_drift_strength2.0,1.2741468593322622
sim_drift_strength2.0,0.002623683855826897
sim_drift_strength2.0,0.35371079739632805
sim_drift_strength2.0,0.43713897247986466
sim_drift_strength2.0,0.4004026273841159
sim_drift_strength2.0,0.4698275933460092
sim_drift_strength2.0,0.7896539933450359
sim_drift_strength2.0,1.0057597692907434
sim_drift_strength2.0,1.3824584150771129
sim_drift_strength2.0,1.013177869903748
sim_drift_strength2.0,0.4846861900881656
sim_drift_strength2.0,0.9346299762429844
sim_drift_strength2.0,0.3908682043704488
sim_drift_strength2.0,1.7043710279313897
sim_drift_strength2.0,0.9302999766614155
sim_drift_strength2.0,0.3892890016161177
sim_drift_strength2.0,0.3627003174892094
sim_drift_strength2.0,0.6719622026305139
sim_drift_strength2.0,0.19011870795371522
sim_drift_strength2.0,0.7725106178731052
sim_drift_strength2.0,1.159061136099563
sim_drift_strength2.0,0.005628521324330116
sim_drift_strength2.0,0.7239630278732045
sim_drift_strength2.0,1.6453739954075584
sim_drift_strength2.0,0.035472206621530056
sim_drift_strength2.0,0.5025190750780579
sim_drift_strength2.0,0.5927900878387842
sim_drift_strength2.0,0.8177012223933762
sim_drift_strength2.0,0.7714060567408003
sim_drift_strength2.0,0.12821355255348
sim_drift_strength2.0,0.9137975786199295
sim_drift_strength2.0,0.7228183450926569
sim_drift_strength2.0,1.4816208650068088
sim_drift_strength2.0,0.1844232399408341
sim_drift_strength2.0,0.15286632735401096
sim_drift_strength2.0,1.5644756803367805
sim_drift_strength2.0,0.15643812509661714
sim_drift_strength2.0,0.3686446651325985
sim_drift_strength2.0,0.7796484845820038
sim_drift_strength2.0,1.6063502587776357
sim_drift_strength2.0,0.04714006570332785
sim_drift_strength2.0,0.6742583166902554
sim_drift_strength2.0,0.9241074099716755
sim_drift_strength2.0,1.5521000337600848
sim_drift_strength2.0,0.45464306631417006
sim_drift_strength2.0,0.0365412356413497
sim_drift_strength2.0,0.26110201007783473
sim_drift_strength2.0,0.8704771673935019
sim_drift_strength2.0,1.3427498699826597
sim_drift_strength2.0,0.9780144393274934
sim_drift_strength2.0,0.15262719627328547
sim_drift_strength2.0,0.2926143599773523
sim_drift_strength2.0,0.786594116252278
sim_drift_strength2.0,0.9690808838155638
sim_drift_strength2.0,0.7772648653544909
sim_drift_strength2.0,0.13897310115860684
sim_drift_strength2.0,0.6198026432785699
sim_drift_strength2.0,0.6729711516482384
sim_drift_strength2.0,0.11410539817018694
sim_drift_strength2.0,0.520453948232829
sim_drift_strength2.0,0.2483322498648466
sim_drift_strength2.0,0.34678723767897157
sim_drift_strength2.0,0.3233272906825402
sim_drift_strength2.0,0.7530739631706362
sim_drift_strength2.0,0.09452905908314069
sim_drift_strength2.0,0.2317539762169174
sim_drift_strength2.0,1.139965557499834
sim_drift_strength2.0,0.7538749700957776
sim_drift_strength2.0,0.31169310863809585
sim_drift_strength2.0,0.2761367159430339
sim_drift_strength2.0,0.5922154468662377
sim_drift_strength2.0,0.1712493544976823
sim_drift_strength2.0,0.36607277387944137
sim_drift_strength2.0,0.19843244592494003
sim_drift_strength2.0,0.16585370548314504
sim_drift_strength2.0,0.3696444948846018
sim_drift_strength2.0,0.33927632747141967
sim_drift_strength2.0,0.6969364960971989
sim_drift_strength2.0,0.5747656369189338
sim_drift_strength2.0,1.4677267380732024
sim_drift_strength2.0,0.7321123483367167
sim_drift_strength2.0,0.9269955810535695
sim_drift_strength2.0,0.005509704187690367
sim_drift_strength2.0,0.07173134406734594
sim_drift_strength2.0,0.005041672733576696
sim_drift_strength2.0,1.2094668974910805
sim_drift_strength2.0,0.7692622870072388
sim_drift_strength2.0,1.2135551024833386
sim_drift_strength2.0,0.31925932596486195
sim_drift_strength2.0,0.402619274049445
sim_drift_strength2.0,0.7049705083093265
sim_drift_strength2.0,1.2640554276514782
sim_drift_strength2.0,0.3538366024011603
sim_drift_strength2.0,0.1368176785813091
sim_drift_strength2.0,0.7967658482288673
sim_drift_strength2.0,1.6214390143088475
